User_ID,Age_Years,Gender,Body_Mass_KG,Height_CM,Steps,Workout_Minutes,Exercise_Type,Avg_Heart_Rate,Intensity_Score,Calories_Burned,Notes,Calories
3163,39.3,Female,88.8,174.2,11068,66,Yoga,131,9,2626.7,,2628.0
3164,34.2,Female,102.6,179.1,17967,54,Yoga,84,4,2548.2,High intensity,2550.0
3165,22.4,Female,88.9,178.6,12001,20,HIIT,106,3,1895.8,High intensity,1898.0
3166,61.3,Female,78.7,180.8,9847,22,Yoga,79,6,1930.8,,1926.0
3167,28.5,Female,69.1,167.8,5881,40,Swimming,92,4,1694.0,Evening workout,1696.0
3168,47.5,Female,48.3,190.4,9414,86,Yoga,89,2,2031.9,Low effort,2035.0
3169,32.7,Female,108.3,168.1,19506,111,Cycling,96,5,3195.7,Good workout,3200.0
3170,44.8,Male,60.5,153.8,8699,35,Walking,139,4,1884.6,High intensity,1889.0
3171,52.5,Female,54.4,150.4,17045,72,Swimming,112,5,2557.3,Morning session,2554.0
3172,50.1,Male,110.6,190.7,19604,40,HIIT,148,9,3047.9,High intensity,3052.0
3173,37.4,Female,79.1,164.1,6123,31,HIIT,161,4,1878.3,Low effort,1883.0
3174,33.9,Male,50.4,157.8,17211,15,Swimming,176,6,2307.2,Good workout,2312.0
3175,51.8,Female,63.1,164.6,4550,29,Cycling,165,4,1775.1,High intensity,1775.0
3176,19.2,Female,103.5,164.4,11634,94,Cycling,133,1,2536.8,Evening workout,2535.0
3177,52.3,Female,97.5,188.6,13177,19,Running,128,2,2109.0,Low effort,2111.0
3178,57.5,Male,52.1,171.8,1166,92,Swimming,67,6,1844.9,Low effort,1844.0
3179,45.0,Male,54.6,167.6,9309,44,Swimming,156,8,2273.0,Evening workout,2269.0
3180,64.2,Male,111.3,165.4,11001,35,Swimming,160,9,2653.7,Low effort,2654.0
3181,56.1,Male,82.1,151.9,3206,80,Cycling,60,4,1920.4,Low effort,1917.0
3182,23.1,Female,73.3,185.7,2250,46,Walking,154,6,1841.9,Evening workout,1845.0
3183,26.1,Female,59.4,169.5,5558,17,Running,66,3,1286.5,High intensity,1289.0
3184,37.3,Female,67.1,165.3,10863,14,Yoga,121,9,2080.6,Morning session,2079.0
3185,18.8,Male,90.0,152.7,3151,53,Walking,170,8,2157.9,,2158.0
3186,25.8,Female,72.1,179.4,6077,109,Walking,146,1,2252.5,Evening workout,2254.0
3187,40.2,Male,70.1,151.9,16552,101,Cycling,117,2,2723.6,High intensity,2719.0
3188,20.2,Male,54.5,184.7,3297,76,HIIT,147,10,2248.2,,2244.0
3189,21.2,Male,91.5,175.9,10228,112,Cycling,137,9,2929.2,,2933.0
3190,42.4,Male,48.8,154.8,3614,81,HIIT,146,10,2320.1,,2316.0
3191,64.3,Male,99.8,151.6,2879,88,Walking,132,3,2189.3,,2192.0
3192,55.7,Female,110.2,169.2,1620,100,Running,67,3,2081.8,High intensity,2085.0
3193,32.4,Male,111.2,183.4,9262,58,Swimming,123,10,2610.4,Good workout,2609.0
3194,38.3,Male,51.7,183.9,19187,45,Swimming,67,9,2493.6,,2491.0
3195,52.7,Female,99.8,169.4,2925,89,Swimming,62,3,1991.4,Good workout,1988.0
3196,63.1,Male,75.6,174.2,18421,35,Yoga,117,10,2755.0,Good workout,2755.0
3197,31.7,Male,118.4,169.4,11553,54,Swimming,91,5,2408.3,Evening workout,2410.0
3198,53.9,Female,63.3,174.3,10630,70,Yoga,175,6,2532.6,,2533.0
3199,29.1,Female,72.5,163.1,13003,53,Walking,127,3,2206.1,Evening workout,2204.0
3200,34.1,Female,72.1,193.4,9676,13,HIIT,108,10,2018.5,Evening workout,2018.0
3201,56.3,Male,63.2,192.0,5898,85,Yoga,97,8,2300.3,,2299.0
3202,26.1,Female,64.6,192.1,15601,90,Yoga,61,2,2373.3,Morning session,2371.0
3203,52.7,Female,57.5,188.1,14136,67,Cycling,68,6,2317.3,,2322.0
3204,30.9,Female,87.6,161.6,15578,114,Yoga,105,2,2818.9,Low effort,2819.0
3205,32.3,Male,55.8,154.9,7121,117,Running,124,9,2699.4,Evening workout,2696.0
3206,35.6,Female,92.3,151.2,6789,35,Running,108,6,1997.0,Good workout,1999.0
3207,50.7,Male,59.8,165.1,17310,104,,134,9,3127.7,Morning session,3130.0
3208,23.8,Male,61.4,179.8,18734,88,Swimming,88,4,2672.7,,2676.0
3209,44.3,Female,98.9,192.8,14134,107,Cycling,149,3,2951.1,,2956.0
3210,40.2,Male,94.1,187.2,7485,38,Cycling,150,2,1974.4,Low effort,1979.0
3211,44.3,Male,72.3,194.1,10980,18,Running,161,8,2245.3,Morning session,2241.0
3212,51.5,Female,48.3,191.1,4625,87,Walking,88,4,1946.7,,1948.0
3213,63.7,Male,66.8,173.8,12512,45,Walking,92,2,2042.1,Evening workout,2042.0
3214,55.4,Female,83.7,179.3,9951,13,HIIT,87,9,2047.7,,2049.0
3215,31.7,Male,78.7,186.8,9117,68,Cycling,154,8,2528.2,High intensity,2528.0
3216,53.4,Male,88.8,188.1,9989,111,Running,142,5,2786.6,Evening workout,2789.0
3217,25.4,Female,86.2,160.5,17915,46,Running,171,8,2856.4,Low effort,2856.0
3218,52.5,Female,84.1,163.3,12608,97,Walking,85,5,2620.7,,2620.0
3219,36.5,Male,56.5,172.3,1598,90,HIIT,173,7,2247.9,Good workout,2244.0
3220,47.3,Male,46.6,165.2,8428,22,Running,88,5,1612.3,,1608.0
3221,31.7,Female,72.8,170.1,5904,29,HIIT,70,5,1562.0,Morning session,1565.0
3222,37.9,Male,118.7,153.9,3909,26,Swimming,164,4,1928.1,Low effort,1931.0
3223,42.5,Male,111.4,182.5,14551,60,Swimming,155,5,2755.9,,2756.0
3224,57.6,Male,115.9,163.8,18062,100,Swimming,144,7,3328.4,High intensity,3333.0
3225,41.8,Male,116.5,168.7,9922,64,Swimming,161,3,2466.6,Evening workout,2465.0
3226,31.3,Female,54.3,154.2,3025,42,HIIT,93,4,1507.4,High intensity,1511.0
3227,43.2,Female,101.7,185.3,14220,30,Cycling,163,8,2607.0,Low effort,2603.0
3228,55.2,Female,81.5,180.4,14190,90,Swimming,145,6,2896.8,Low effort,2899.0
3229,40.5,Female,108.1,194.5,3766,31,HIIT,107,8,1945.2,Low effort,1950.0
3230,39.8,Female,84.6,167.2,19482,34,HIIT,86,2,2263.2,Morning session,2259.0
3231,36.4,Female,104.5,193.1,1391,76,HIIT,131,9,2290.4,Low effort,2291.0
3232,63.5,Male,92.5,180.8,11935,100,Swimming,99,7,2807.4,,2803.0
3233,20.5,Female,63.2,179.1,4784,100,Swimming,169,5,2320.0,Good workout,2325.0
3234,59.6,Male,116.8,170.1,19069,119,Walking,90,7,3422.1,Low effort,3421.0
3235,36.8,Male,77.5,179.7,3914,21,Running,124,2,1491.2,Evening workout,1496.0
3236,26.6,Male,88.8,190.5,14243,24,Running,98,4,2113.1,Good workout,2117.0
3237,45.8,Female,81.7,153.3,13282,111,Swimming,157,7,3060.9,Low effort,3060.0
3238,37.6,Male,80.6,154.8,13965,93,Running,170,2,2732.6,,2731.0
3239,62.8,Female,65.3,190.5,12505,95,Running,83,8,2654.9,Low effort,2656.0
3240,24.0,Male,46.4,194.1,5951,11,HIIT,151,10,1794.1,Low effort,1798.0
3241,31.3,Male,75.6,159.9,8655,13,Cycling,173,10,2215.8,,2218.0
3242,26.5,Female,74.2,176.5,5610,54,Yoga,127,5,1991.7,Good workout,1993.0
3243,36.4,Male,88.1,165.4,18468,22,HIIT,141,5,2513.5,Low effort,2516.0
3244,64.3,Male,56.4,179.5,8583,64,Swimming,152,8,2401.7,High intensity,2402.0
3245,31.1,Male,95.9,162.4,18701,41,HIIT,82,1,2270.8,Good workout,2269.0
3246,55.7,Male,93.4,185.6,7880,31,HIIT,160,6,2183.4,Morning session,2181.0
3247,53.5,Female,68.8,170.4,3349,98,Cycling,120,2,2051.1,Morning session,2050.0
3248,57.1,Male,68.8,194.2,8208,100,Cycling,86,1,2158.7,,2161.0
3249,34.4,Male,104.4,189.8,14720,64,Yoga,75,7,2609.6,,2613.0
3250,47.0,Female,55.9,194.1,7881,26,HIIT,104,4,1695.4,Evening workout,1698.0
3251,26.6,Male,57.5,164.9,4722,79,Swimming,86,1,1695.1,High intensity,1692.0
3252,50.6,Male,116.3,169.7,16332,116,Walking,132,10,3557.8,,3558.0
3253,42.7,Male,118.3,169.6,8224,60,HIIT,64,6,2258.4,Good workout,2258.0
3254,31.6,Male,116.3,194.8,14229,89,Yoga,118,10,3149.9,,3146.0
3255,28.6,Female,108.6,154.8,8802,17,Cycling,131,6,2078.0,,2073.0
3256,52.5,Male,64.5,181.1,12439,70,HIIT,141,3,2427.0,,2422.0
3257,58.2,Female,116.7,155.8,4134,106,Cycling,94,6,2512.4,Low effort,2509.0
3258,31.8,Male,117.0,179.7,3598,19,Yoga,129,10,2056.7,,2055.0
3259,47.2,Male,115.9,175.7,5052,107,Running,166,9,2911.5,,2915.0
3260,58.0,Male,72.4,186.1,13741,28,Cycling,146,6,2328.2,,2328.0
3261,,Female,46.7,162.1,4824,23,Walking,105,1,1263.6,Good workout,1264.0
3262,21.3,Male,87.4,178.2,4520,76,Running,149,10,2464.6,Low effort,2465.0
3263,45.1,Male,52.6,154.7,2249,64,Yoga,115,6,1825.4,High intensity,1822.0
3264,25.3,Female,57.5,174.8,16565,70,Walking,174,8,2857.7,Morning session,2856.0
3265,19.4,Female,79.3,162.6,19458,65,HIIT,162,7,2951.1,Morning session,2952.0
3266,58.4,Female,67.1,173.4,19888,72,Cycling,83,8,2879.7,Low effort,2879.0
3267,63.7,Female,90.9,180.7,13997,114,HIIT,69,8,3049.2,,3051.0
3268,39.3,Male,59.2,169.7,3014,96,Running,138,9,2359.9,,2355.0
3269,58.9,Male,46.8,157.6,5944,113,Walking,97,3,2159.3,High intensity,2159.0
3270,33.4,Male,105.5,158.3,1948,20,Cycling,143,7,1810.3,Evening workout,1814.0
3271,46.2,Male,108.1,170.8,17490,56,Cycling,152,6,2904.8,,2901.0
3272,47.8,Female,96.8,169.4,11683,15,Swimming,129,2,1943.5,Evening workout,1947.0
3273,29.3,Male,80.6,164.3,15012,43,Yoga,107,5,2329.6,,2326.0
3274,52.1,Male,111.4,175.6,5692,74,Cycling,68,3,2107.9,Good workout,2105.0
3275,28.6,Male,113.8,191.1,4240,108,Yoga,174,5,2644.7,Evening workout,2642.0
3276,63.5,Male,111.6,160.7,10762,98,Walking,109,9,2941.6,High intensity,2946.0
3277,38.7,Female,91.1,186.6,14731,73,Swimming,128,8,2885.2,Good workout,2885.0
3278,38.2,Male,46.8,190.5,19018,102,Walking,107,9,3029.6,High intensity,3025.0
3279,22.3,Male,88.5,160.5,11130,96,Walking,98,9,2775.4,Morning session,2780.0
3280,37.5,Male,108.8,176.8,18916,91,,142,8,3330.4,Morning session,3329.0
3281,54.6,Female,72.4,179.4,8608,87,HIIT,64,8,2377.0,Low effort,2374.0
3282,20.8,Female,98.7,168.1,13409,90,Walking,143,6,2837.9,,2833.0
3283,61.7,Male,118.2,183.1,18824,75,HIIT,70,6,2953.7,High intensity,2951.0
3284,50.4,Male,111.1,187.1,12589,40,Running,178,6,2629.9,Morning session,2629.0
3285,26.8,Male,80.4,172.8,13437,92,Swimming,173,10,3094.5,,3091.0
3286,26.4,Female,107.3,150.6,18999,105,Walking,119,6,3205.4,,3206.0
3287,21.3,Male,69.9,152.2,10705,71,Yoga,86,9,2418.4,Morning session,2423.0
3288,52.3,Male,92.5,152.8,16376,63,Yoga,152,10,3030.9,Morning session,3030.0
3289,34.6,Male,83.1,177.1,19982,101,Yoga,66,1,2708.7,,2708.0
3290,51.1,Female,91.5,163.4,12611,114,Walking,119,10,3159.8,Low effort,3160.0
3291,41.4,Male,65.6,179.8,8590,17,Running,109,6,1847.2,Good workout,1847.0
3292,49.7,Male,74.8,154.2,19711,51,Yoga,126,8,2826.0,High intensity,2822.0
3293,18.4,Female,75.0,164.4,7565,50,HIIT,128,1,1822.0,,1825.0
3294,25.2,Female,70.5,187.5,19360,68,Walking,114,6,2754.0,Low effort,2756.0
3295,62.5,Male,66.0,163.3,2835,49,Swimming,136,9,2081.8,Low effort,2083.0
3296,40.8,Female,65.7,163.3,17738,112,Walking,75,6,2896.5,,2894.0
3297,64.2,Male,45.3,157.9,10797,31,Walking,177,2,1985.1,,1990.0
3298,57.5,Female,81.5,157.3,4195,33,HIIT,71,1,1425.8,,1427.0
3299,29.2,Female,90.8,168.0,14868,47,Swimming,162,4,2518.0,Evening workout,2517.0
3300,29.6,Male,53.4,181.9,10179,11,Running,86,6,1692.5,Good workout,1692.0
3301,63.8,Male,61.4,180.4,9345,50,Yoga,177,10,2548.3,,2549.0
3302,64.6,Male,91.4,178.8,1906,114,HIIT,168,10,2766.7,Good workout,2766.0
3303,32.1,Female,103.8,190.8,12955,28,Running,92,9,2335.3,,2336.0
3304,58.8,Male,98.9,160.5,16768,114,Yoga,138,5,3215.7,,3216.0
3305,36.8,Male,56.6,194.6,8198,11,Running,144,7,1821.6,Evening workout,1820.0
3306,43.1,Male,108.8,162.5,2620,101,Yoga,167,6,2533.4,,2537.0
3307,46.5,Male,50.5,176.6,12820,105,Walking,140,6,2719.6,,2716.0
3308,39.5,Male,97.1,168.8,12766,71,Yoga,114,9,2754.7,,2751.0
3309,57.5,Female,60.5,175.3,9523,92,Walking,111,5,2442.1,Morning session,2443.0
3310,38.5,Male,49.3,186.1,5338,25,Running,96,2,1352.1,,1351.0
3311,55.6,Male,117.7,158.7,16911,103,Swimming,172,8,3494.3,Morning session,3498.0
3312,37.8,Female,90.9,177.7,17813,31,HIIT,179,3,2524.8,,2520.0
3313,,Male,58.3,181.5,6301,23,Swimming,74,9,1732.0,High intensity,1737.0
3314,21.5,Male,88.8,152.6,16144,65,Running,143,5,2654.2,Evening workout,2657.0
3315,24.7,Male,107.5,181.4,14784,74,Yoga,142,1,2634.2,Evening workout,2633.0
3316,45.6,Male,96.3,154.1,3423,54,Walking,124,4,1968.6,,1964.0
3317,45.7,Male,70.4,157.2,9272,63,HIIT,127,9,2450.0,Good workout,2452.0
3318,21.2,Female,97.0,163.8,2573,75,Running,62,1,1699.3,Low effort,1704.0
3319,39.6,Female,73.5,152.2,17803,95,Swimming,131,8,3071.2,,3070.0
3320,29.8,Female,63.8,173.8,1466,55,HIIT,164,8,1980.9,Good workout,1979.0
3321,62.1,Male,91.4,162.8,16787,42,Swimming,167,9,2880.2,Morning session,2884.0
3322,20.1,Female,52.4,192.3,6176,88,Yoga,64,9,2212.3,,2208.0
3323,39.7,Male,67.3,178.1,4393,59,Yoga,68,6,1786.4,,1786.0
3324,61.2,Male,79.2,157.4,10757,114,Running,60,5,2577.1,,2579.0
3325,19.7,Male,97.7,191.2,16164,31,Yoga,178,7,2697.0,Evening workout,2695.0
3326,41.5,Female,102.0,180.6,13222,49,Yoga,166,9,2795.3,,2791.0
3327,51.8,Female,49.4,175.9,19419,48,Swimming,89,5,2434.9,High intensity,2431.0
3328,44.7,Female,60.8,167.2,19016,114,Swimming,130,3,2987.1,Low effort,2989.0
3329,58.2,Male,61.3,167.4,19368,50,Walking,145,9,2861.3,Good workout,2860.0
3330,18.7,Female,76.3,156.6,1003,84,Swimming,79,10,2059.6,Evening workout,2061.0
3331,25.3,Male,96.9,187.8,8477,77,HIIT,152,1,2292.2,Low effort,2293.0
3332,40.0,Female,64.6,165.1,6998,16,Walking,86,1,1387.7,Good workout,1390.0
3333,55.5,Female,110.4,182.2,1602,94,HIIT,148,10,2660.2,Good workout,2660.0
3334,23.9,Male,45.1,152.9,8256,80,HIIT,169,4,2252.1,Morning session,2254.0
3335,39.4,Male,102.3,187.9,11559,13,Cycling,158,2,2057.2,,2055.0
3336,42.2,Female,88.4,153.7,14686,85,Yoga,150,7,2961.2,,2959.0
3337,35.0,Female,50.2,185.3,14973,100,Swimming,122,2,2546.2,Good workout,2545.0
3338,34.7,Female,94.5,153.4,7714,68,Swimming,134,7,2425.5,Evening workout,2427.0
3339,29.2,Male,116.3,191.2,9376,90,Swimming,140,8,2837.2,Good workout,2840.0
3340,23.3,Male,64.9,158.1,12701,93,HIIT,90,8,2583.6,Evening workout,2581.0
3341,43.2,Female,58.5,189.8,15891,104,Cycling,141,3,2765.6,,2762.0
3342,44.3,Female,49.7,166.4,4251,35,Running,78,9,1737.4,Low effort,1738.0
3343,25.3,Male,85.6,166.3,9144,40,Running,173,10,2480.5,,2476.0
3344,36.0,Female,84.1,182.6,17438,108,Running,161,10,3397.4,Morning session,3402.0
3345,59.7,Male,78.8,169.0,10916,82,Swimming,152,10,2888.1,Low effort,2889.0
3346,18.7,Male,89.6,163.4,3910,78,HIIT,138,6,2205.1,Morning session,2205.0
3347,46.8,Male,115.6,171.7,19254,61,Yoga,121,4,2894.2,Morning session,2894.0
3348,62.1,Male,115.0,176.8,12482,81,Cycling,66,8,2798.0,Morning session,2795.0
3349,52.9,Male,71.3,192.5,4348,30,Cycling,160,4,1804.2,Good workout,1808.0
3350,57.6,Male,88.0,152.4,18985,25,Cycling,96,4,2415.0,Morning session,2412.0
3351,31.4,Female,77.3,173.8,6830,60,HIIT,130,8,2268.5,Low effort,2267.0
3352,52.8,,77.9,179.1,12529,25,Cycling,145,4,2116.1,High intensity,2112.0
3353,62.2,Male,88.6,157.5,9120,27,Cycling,135,1,1917.6,Low effort,1917.0
3354,37.4,Female,64.5,171.7,19474,56,Walking,67,6,2534.8,Good workout,2532.0
3355,30.8,Male,80.5,174.4,6480,65,HIIT,116,8,2243.0,Morning session,2245.0
3356,55.4,Female,51.3,159.3,10443,37,Running,141,3,1947.7,,1944.0
3357,63.9,Male,76.5,178.9,7370,91,Cycling,87,2,2165.6,Evening workout,2165.0
3358,25.8,Female,111.9,189.3,1170,87,Walking,141,6,2259.0,Morning session,2258.0
3359,60.0,Female,83.7,150.6,3809,65,Running,154,1,1972.3,Morning session,1976.0
3360,37.3,Male,68.4,170.9,7993,46,Swimming,76,5,1851.1,,1856.0
3361,50.2,Male,114.1,188.1,12946,113,Swimming,146,6,3143.4,Evening workout,3141.0
3362,43.8,Male,98.8,173.6,4991,25,Swimming,70,8,1851.3,Morning session,1848.0
3363,56.5,Male,82.3,158.7,1826,94,Yoga,74,7,2148.7,Low effort,2146.0
3364,38.4,Female,118.9,193.9,10857,74,Running,89,6,2581.4,Evening workout,2584.0
3365,59.1,Female,119.6,175.3,17513,69,Cycling,175,2,2938.1,Good workout,2939.0
3366,60.2,Female,76.3,158.3,18801,70,HIIT,154,8,3077.6,,3076.0
3367,58.1,Male,89.4,169.6,7798,20,Running,65,8,1937.9,Low effort,1941.0
3368,26.5,Female,105.2,184.3,18791,84,Running,71,5,2850.0,,2850.0
3369,41.8,Male,114.5,185.8,6136,75,Cycling,146,3,2345.4,Low effort,2344.0
3370,54.3,Male,97.3,191.2,18421,41,Running,120,8,2770.0,High intensity,2774.0
3371,58.9,Female,95.5,185.0,13491,28,Walking,162,5,2425.8,Low effort,2427.0
3372,34.8,Male,100.6,158.7,8546,65,Cycling,163,3,2335.9,,2333.0
3373,41.9,Female,71.5,171.0,6903,14,Swimming,95,9,1855.9,,1852.0
3374,38.4,Male,82.5,150.3,14855,12,Walking,94,9,2301.3,,2305.0
3375,56.5,Female,106.2,154.6,17406,37,Yoga,126,7,2787.4,,2785.0
3376,58.1,Male,62.8,158.7,15949,99,HIIT,165,8,3096.5,Evening workout,3093.0
3377,56.2,Female,108.2,186.3,10825,96,Yoga,179,5,2933.3,,2933.0
3378,30.9,Female,74.7,187.3,7287,103,Cycling,151,5,2534.7,Good workout,2533.0
3379,28.4,Male,93.3,168.6,13193,81,Running,138,5,2689.0,Good workout,2688.0
3380,63.2,Male,85.4,157.4,2405,109,Running,136,2,2253.7,,2251.0
3381,36.7,Female,57.5,191.2,10670,38,Yoga,122,3,1956.7,Good workout,1959.0
3382,28.4,Male,78.3,192.8,18578,86,Yoga,142,8,3066.9,,3067.0
3383,30.7,Male,69.2,181.1,9767,68,Cycling,99,6,2243.8,Evening workout,2239.0
3384,63.3,Male,110.1,162.5,8923,34,Cycling,141,9,2474.6,Evening workout,2474.0
3385,62.9,Female,62.3,169.3,2606,31,Walking,90,7,1653.2,Good workout,1653.0
3386,18.4,Female,49.5,185.2,9643,119,HIIT,96,6,2482.2,High intensity,2485.0
3387,57.9,Male,63.1,192.3,9316,106,Cycling,144,4,2600.6,,2604.0
3388,61.5,Male,86.5,193.7,12646,110,Walking,162,7,3104.0,Evening workout,3105.0
3389,36.4,Female,62.8,186.1,11556,80,HIIT,64,4,2171.1,,2175.0
3390,29.8,Male,76.5,179.4,11058,32,Swimming,174,7,2310.8,High intensity,2315.0
3391,25.9,Female,65.9,159.0,7250,79,HIIT,140,5,2260.8,Morning session,2259.0
3392,25.1,Male,54.7,180.1,2683,88,Swimming,142,2,1923.1,Morning session,1925.0
3393,62.7,Male,81.6,174.2,12726,88,Swimming,63,7,2596.7,,2601.0
3394,29.9,Male,93.7,178.3,8663,49,HIIT,177,8,2517.0,,2521.0
3395,50.5,Female,57.6,173.1,14083,107,HIIT,85,10,2925.4,Evening workout,2924.0
3396,62.6,Female,99.4,188.6,14146,23,HIIT,83,2,2050.3,,2049.0
3397,43.3,Female,61.3,170.7,12253,38,Running,98,6,2110.4,Evening workout,2113.0
3398,56.6,Female,53.5,190.5,16736,25,Yoga,115,4,2178.5,,2176.0
3399,45.3,Male,88.7,158.6,4223,102,Running,113,5,2341.8,Evening workout,2341.0
3400,22.2,Male,90.4,191.3,6441,96,Cycling,97,1,2110.6,Morning session,2112.0
3401,25.5,Female,52.7,191.9,10822,19,Swimming,169,6,2009.5,Low effort,2007.0
3402,42.1,Male,81.4,151.5,8381,56,Swimming,113,8,2283.7,Low effort,2287.0
3403,44.6,Male,63.8,153.3,13863,13,Walking,78,2,1741.1,High intensity,1739.0
3404,63.8,Female,107.1,157.0,6184,21,HIIT,153,1,1894.7,,1890.0
3405,40.5,Male,90.6,181.1,17653,51,Cycling,85,9,2729.5,Evening workout,2734.0
3406,47.2,Male,115.1,163.2,10315,107,Yoga,111,2,2708.5,Good workout,2709.0
3407,62.2,Female,70.9,162.1,5533,13,Walking,134,8,1866.4,Evening workout,1868.0
3408,64.8,Male,90.6,170.9,18426,93,Walking,177,5,3285.7,,3282.0
3409,40.2,Male,90.8,173.5,15560,101,Swimming,120,2,2754.1,High intensity,2759.0
3410,64.7,Male,119.3,167.4,2641,101,Cycling,162,5,2555.7,,2557.0
3411,37.2,Female,58.8,194.2,16925,15,Yoga,126,9,2364.2,Morning session,2363.0
3412,35.4,Female,107.5,189.8,11633,23,Running,175,6,2404.9,Morning session,2403.0
3413,35.3,Male,116.7,175.2,4297,44,Walking,81,3,1838.6,Low effort,1841.0
3414,19.1,Male,47.3,181.3,18767,56,Yoga,76,8,2521.8,Low effort,2525.0
3415,21.4,Male,72.6,193.6,4996,67,Running,70,1,1620.2,High intensity,1616.0
3416,47.6,Female,73.7,182.1,1014,74,Walking,170,9,2254.9,Evening workout,2258.0
3417,50.2,Female,62.7,180.4,15895,28,Cycling,98,9,2375.3,High intensity,2375.0
3418,53.2,Female,79.5,167.3,2674,66,HIIT,120,4,1896.3,,1899.0
3419,35.5,Male,91.7,184.8,6099,74,Running,170,8,2529.7,,2529.0
3420,54.2,Male,49.3,161.5,18864,22,Yoga,150,3,2294.4,Evening workout,2294.0
3421,36.5,Male,119.3,174.1,8363,17,Swimming,108,6,2066.0,Evening workout,2068.0
3422,64.3,Male,103.1,194.2,6957,27,Cycling,166,10,2412.8,,2412.0
3423,45.8,Male,119.4,180.5,5210,44,HIIT,152,10,2487.5,Morning session,2487.0
3424,57.6,Female,103.3,159.1,16776,96,Running,120,8,3204.0,,3202.0
3425,37.6,Male,91.5,183.5,18359,35,Walking,71,9,2611.8,Good workout,2615.0
3426,50.2,Male,57.7,152.5,19069,114,Cycling,72,8,3048.0,Low effort,3049.0
3427,29.9,Male,77.8,188.6,3083,47,Walking,117,9,1954.5,,1958.0
3428,32.0,Female,106.6,157.2,19070,93,HIIT,70,4,2939.7,Good workout,2943.0
3429,58.5,Male,60.9,181.7,5158,75,Walking,123,10,2336.6,,2333.0
3430,56.9,Female,88.0,192.4,17571,35,Cycling,90,1,2252.2,Low effort,2250.0
3431,19.4,Female,102.8,178.5,3782,66,HIIT,70,7,2016.6,,2014.0
3432,46.8,Female,50.1,171.6,5100,109,Walking,164,10,2664.1,,2668.0
3433,58.0,Female,59.0,169.4,12701,34,Swimming,102,4,2023.9,Evening workout,2021.0
3434,27.6,Female,48.8,155.3,16525,39,Swimming,95,1,1980.0,,1981.0
3435,19.3,Male,100.6,192.9,19456,91,Swimming,61,3,2786.7,Morning session,2786.0
3436,28.2,Male,108.5,178.4,1097,16,Yoga,146,7,1750.0,Good workout,1753.0
3437,30.1,Female,112.7,191.1,10483,36,Cycling,120,3,2157.0,,2157.0
3438,27.5,Female,78.6,166.8,4464,20,Cycling,95,1,1342.3,High intensity,1339.0
3439,31.4,Female,100.4,180.5,2787,110,Yoga,137,7,2571.1,,2576.0
3440,35.0,Male,76.9,183.3,8763,17,HIIT,160,8,2109.1,Morning session,2111.0
3441,26.6,Male,53.7,187.5,1683,20,Cycling,108,5,1275.1,Evening workout,1274.0
3442,56.6,Female,107.7,186.5,17092,97,Yoga,86,6,3007.6,Evening workout,3009.0
3443,45.8,Male,116.6,153.2,2132,39,Running,71,3,1666.3,,1665.0
3444,20.7,Male,77.4,151.6,13314,103,Swimming,117,5,2736.3,Morning session,2734.0
3445,37.5,Female,65.5,161.7,6877,24,Walking,152,3,1732.3,High intensity,1733.0
3446,23.6,Female,99.8,184.2,14068,65,Cycling,65,2,2257.1,Good workout,2262.0
3447,44.4,Male,101.5,155.6,15633,44,Running,103,7,2599.6,Morning session,2600.0
3448,19.5,Male,46.0,157.1,16758,48,Cycling,106,10,2536.2,Morning session,2534.0
3449,46.2,Male,57.2,170.2,18425,33,Walking,82,7,2372.3,Low effort,2376.0
3450,55.2,Female,48.4,184.1,12057,17,HIIT,174,8,2195.6,Evening workout,2199.0
3451,20.2,Female,94.6,164.2,1854,52,HIIT,133,1,1690.1,Evening workout,1694.0
3452,33.3,Female,92.2,156.6,6738,51,Yoga,157,2,1996.6,,1998.0
3453,47.4,Male,74.7,164.0,3026,93,Swimming,167,2,2158.6,High intensity,2154.0
3454,57.8,Male,73.1,194.6,6365,50,Yoga,135,3,1961.3,,1964.0
3455,19.6,Female,52.8,155.4,3550,56,Swimming,155,7,1918.7,,1914.0
3456,34.6,Male,56.9,166.5,8089,35,HIIT,85,7,1841.9,Low effort,1838.0
3457,58.8,Female,85.7,153.3,17623,61,Swimming,66,7,2672.5,Low effort,2669.0
3458,29.7,Male,70.5,171.2,17873,97,Walking,91,1,2585.6,High intensity,2585.0
3459,52.3,Female,94.2,181.8,13043,31,Running,92,2,2057.8,Evening workout,2053.0
3460,60.3,Male,46.0,171.2,2036,14,Running,141,8,1560.6,,1562.0
3461,18.6,Male,99.8,176.8,7122,24,Yoga,158,9,2219.5,Good workout,2223.0
3462,62.8,Female,100.6,164.2,15578,45,Cycling,79,10,2706.6,,2710.0
3463,32.5,Female,58.6,193.8,16689,110,Walking,154,7,3092.8,Morning session,3095.0
3464,43.7,Female,50.0,171.2,17150,72,Swimming,128,1,2400.8,Morning session,2402.0
3465,54.9,Female,105.9,177.2,12692,102,Yoga,155,4,2913.1,High intensity,2915.0
3466,38.5,Female,56.3,191.7,13054,88,HIIT,111,10,2744.7,High intensity,2743.0
3467,48.8,Male,57.1,187.8,2767,100,Swimming,170,8,2468.0,Good workout,2463.0
